¦Titol¦Autor¦Autor_id¦Editorial¦Preu_soci¦Preu_Public¦Tipus_Producte¦EAN¦Ref_Abacus¦Encuadernacio¦Coleccio¦Materia¦Ruta¦Data
239¦La Casa Alemana¦Hess, Annette¦4000685213¦Booket¦12,30€¦12,95€¦Libro¦9788408231653¦1334631.07¦Rústico¦Novela¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
240¦Sis nits d'agost¦Lara, Jordi¦A000516874¦Edicions de 1984¦17,10€¦18,00€¦Libro¦9788416987443¦1282973.98¦¦Mirmanda¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
241¦Réquiem por un campesino español¦¦¦¦6,60€¦6,95€¦Material complementario de texto¦9788423342396¦878950.92¦¦Contemporánea¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
242¦La mort del comanador 2¦Murakami, Haruki¦A000130430¦Empúries¦20,80€¦21,90€¦Libro¦9788417016579¦1275549.32¦¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
243¦Tú no matarás¦Navarro, Julia¦A000131560¦Debolsillo¦12,30€¦12,95€¦Libro¦9788466351010¦1335817.47¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
244¦La mort del comanador 1¦Murakami, Haruki¦A000130430¦Empúries¦20,80€¦21,90€¦Libro¦9788417016548¦1258471.49¦¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
245¦Jo hauria pogut salvar a Lorca¦Amela, Víctor¦A000540314¦Columna Edicions¦19,00€¦20,00€¦Libro¦9788466424523¦1263702.66¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
246¦Persecució¦Sala Isern, Toni¦A000163245¦L'Altra¦17,10€¦18,00€¦Libro¦9788494911040¦1280624.17¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
247¦L'última Lliçó¦Noguchi, Yoshinori¦A000638399¦Comanegra¦13,77€¦14,50€¦Libro¦9788418022326¦1329534.62¦¦Emocions¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología¦2020-11-06
248¦Minories que fan una majoria¦Aavv¦A000500090¦Enciclopèdia Catalan¦10,00€¦10,00€¦Libro¦9788441232136¦1315063.31¦Cartoné¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
249¦Visc, i visc, i visc¦O'Farrell, Maggie¦A000545039¦L'Altra¦18,95€¦19,95€¦Libro¦9788494911057¦1279873.12¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
250¦L'any que va caure la roca¦Coll, Pep¦A000045059¦Proa¦19,85€¦20,90€¦Libro¦9788475888415¦1339287.40¦¦A tot vent¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
251¦Vive como un mendigo baila como un rey¦Farray, Ignatius¦4000693526¦Temas de Hoy¦17,95€¦18,90€¦Libro¦9788499988221¦1340382.05¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
252¦Loba negra¦Gómez-Jurado, Juan¦A000553133¦Ediciones B¦19,85€¦20,90€¦Libro¦9788466666497¦1309364.81¦Cartoné¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
253¦A l'amic escocès¦Barbal, Maria¦A000511460¦Columna Edicions¦19,00€¦20,00€¦Libro¦9788466424639¦1275567.43¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
254¦Terra baixa¦¦¦¦8,50€¦8,95€¦Material complementario de texto¦9788424658601¦1166505.56¦¦La Clau Mestra¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
255¦Llibre del filòsof nouvingut: un combat¦Pepiol, Marc¦A000625101¦PPU (Educació)¦24,70€¦26,00€¦Libro¦9788447709861¦785625.58¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
256¦Romanç de Tristany i Isolda¦¦¦¦8,55€¦9,00€¦Material complementario de texto¦9788485704163¦19997.41¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
257¦Nada es tan terrible¦Santandreu, Rafael¦A000635033¦Grijalbo¦16,05€¦16,90€¦Libro¦9788425355851¦1228320.40¦¦Autoayuda y superación¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología¦2020-11-06
258¦Bola de Drac 4¦Toriyama, Akira¦A000624068¦Planeta de Agostini¦8,50€¦8,95€¦Libro¦9788468470030¦776891.36¦¦Cómics manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
259¦Gent normal¦Rooney, Sally¦4000678838¦Periscopi¦18,90€¦19,90€¦Libro¦9788417339272¦1311793.61¦Rústico¦Antípoda¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
260¦Memorias de una salvaje¦@srtabebi¦4000669292¦Planeta¦17,00€¦17,90€¦Libro¦9788408194453¦1270026.30¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
261¦Los Señores Del Tiempo¦García Sáenz de Urturi, Eva¦4000654394¦Booket¦9,45€¦9,95€¦Libro¦9788408223184¦1322890.95¦¦Crimen y Misterio¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
262¦Inés del alma mía¦Allende, Isabel¦A000004945¦Debolsillo¦9,45€¦9,95€¦Libro¦9788466354776¦1339829.51¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
263¦La trena¦Colombani, Laetitia¦4000681417¦Salamandra¦17,10€¦18,00€¦Libro¦9788416310272¦1259316.74¦¦Salamandra català¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
264¦Recordar contraseña¦Goméz Iglesias, José Ángel¦4000669945¦Espasa¦13,20€¦13,90€¦Libro¦9788467055894¦1290879.39¦¦Poesía¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
265¦Curious incident of the dog in the night¦¦¦¦9,50€¦10,00€¦Material complementario de texto¦9780099470434¦305729.38¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
266¦La cara norte del corazón¦Redondo, Dolores¦A000652090¦Destino¦21,75€¦22,90€¦Libro¦9788423356355¦1308863.79¦¦Áncora y Delfin¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
267¦La drecera¦Martín Serra, Miquel¦A000116311¦Periscopi¦16,15€¦17,00€¦Libro¦9788417339456¦1337282.53¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
268¦Detectiu Conan nº 10/10. El famós detectiu de l'oest (Manga Shonen)¦Aoyama, Gosho¦A000192777¦Planeta de Agostini¦7,55€¦7,95€¦Libro¦9788491741879¦1333867.00¦¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
269¦Largo pétalo de mar¦Allende, Isabel¦A000004945¦Plaza & Janés¦21,75€¦22,90€¦Libro¦9788401022418¦1291188.82¦¦Éxitos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
270¦En los zapatos de Valeria¦Benavent, Elisabet¦4000654311¦Debolsillo¦9,45€¦9,95€¦Libro¦9788490628973¦1127669.28¦¦Best Seller¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
271¦Villa de las telas, La¦Jacobs, Anne¦4000672465¦Plaza & Janés¦18,90€¦19,90€¦Libro ¦9788401020520¦1215507.31¦¦Éxitos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
272¦Detectiu Conan nº 09 / 10. La reunió d'antics alumnes¦Aoyama, Gosho¦A000192777¦Planeta de Agostini¦7,55€¦7,95€¦Libro¦9788491741862¦1330309.04¦¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
273¦Lo mejor de ir es volver¦Espinosa, Albert¦A000625686¦Grijalbo¦17,00€¦17,90€¦Libro¦9788425357633¦1278922.93¦¦Ficción¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
274¦Días sin ti¦Sastre, Elvira¦4000685217¦Seix Barral¦17,10€¦18,00€¦Libro¦9788432234958¦1284298.23¦¦Biblioteca Breve¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
275¦El hijo del italiano¦Nadal, Rafel¦A000644055¦Planeta¦20,80€¦21,90€¦Libro¦9788408208426¦ 1284060.91¦¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
276¦Suenas a blues bajo la luna llena¦Calasanz, Paola (Dulcinea)¦4000671597¦Roca¦17,00€¦17,90€¦Libro¦9788417305789¦1281821.81¦¦Serie luna¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
277¦Planeta Manga 2¦Aavv¦A000500090¦Planeta de Agostini¦4,70€¦4,95€¦Libro¦9788413411354¦1322915.93¦¦Manga europeo¦¦Inicio \ Libros \ Cómic¦2020-11-06
278¦My Hero Academia 21¦Horikoshi, Kohei¦4000668488¦Planeta de Agostini¦6,60€¦6,95€¦Libro¦9788413410999¦1331902.53¦¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
279¦La muerte del comendador (Libro 1)¦Murakami, Haruki¦A000130430¦Tusquets¦20,80€¦21,90€¦Libro¦9788490665640¦1258929.17¦¦Andanzas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
280¦Filla del rellotger, La¦Morton, Kate¦A000629272¦Rosa dels Vents¦21,75€¦22,90€¦Libro¦9788416930982¦1265382.10¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
281¦Planeta Manga 4¦Aavv¦A000500090¦Planeta de Agostini¦4,70€¦4,95€¦Libro¦9788413411378¦1334655.89¦¦Manga europeo¦¦Inicio \ Libros \ Cómic¦2020-11-06
282¦El latido de la tierra¦Gabás, Luz¦A000648443¦Planeta¦19,95€¦21,00€¦Libro¦9788408214281¦1306268.74¦¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
283¦Los testamentos¦Atwood, Margaret¦A000013828¦Salamandra¦19,95€¦21,00€¦Libro¦9788498389494¦1310149.29¦Rústico¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
284¦Los pacientes del doctor García¦Grandes, Almudena¦A000013837¦Tusquets¦12,30€¦12,95€¦Libro¦9788490666890¦1291112.20¦¦MAXI¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
285¦Digues un desig¦Cabré, Jordi¦A000513271¦Enciclopèdia Catalan¦18,52€¦19,50€¦Libro¦9788441232013¦1277958.49¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
286¦El millor d'anar és tornar¦Espinosa, Albert¦A000625686¦Rosa dels Vents¦17,00€¦17,90€¦Libro¦9788417627232¦1278905.01¦¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
287¦Bola de Drac Super 6¦Toriyama, Akira¦A000624068¦Planeta de Agostini¦7,55€¦7,95€¦Libro¦9788413410494¦1334659.86¦Rústico¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
288¦El legado de la villa de las telas¦Jacobs, Anne¦4000672465¦Plaza & Janés¦19,85€¦20,90€¦Libro¦9788401021930¦1284042.72¦¦Éxitos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
289¦Indomable¦@srtabebi¦4000669292¦Montena¦15,15€¦15,95€¦Libro¦9788490438800¦1206177.11¦¦Cajón desastre¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
290¦La sospecha de Sofía¦Sánchez Garnica, Paloma¦A000555949¦Planeta¦20,80€¦21,90€¦Libro¦9788408205623¦1279547.67¦¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
291¦Disset pianos¦Solsona, Ramon¦A000536426¦Proa¦18,52€¦19,50€¦Libro¦9788475887487¦1276164.61¦¦A tot vent¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
292¦La casa alemana¦Hess, Annette¦4000685213¦Planeta¦20,80€¦21,90€¦Libro¦9788408206767¦1284288.37¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
293¦Recuerdos del futuro¦Hustvedt, Siri¦A000093338¦Seix Barral¦19,95€¦21,00€¦Libro¦9788432235085¦1290854.72¦¦Biblioteca Formentor¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
294¦Viure perillosament¦¦¦¦15,67€¦16,50€¦Material complementario de texto¦9788418022081¦1311893.90¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
295¦Laura a la ciutat dels sants¦¦¦¦14,15€¦14,90€¦Material complementario de texto¦9788415192725¦1042823.16¦¦Eines¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
296¦La magia de ser Sofía¦Benavent, Elisabet¦4000654311¦Debolsillo¦9,45€¦9,95€¦Libro¦9788466343183¦1215630.18¦¦Best Seller¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
297¦Fungus, el rei dels Pirineus¦Sánchez Piñol, Albert¦A000529019¦La Campana¦19,85€¦20,90€¦Libro¦9788416863495¦1270806.02¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
298¦My Hero Academia Ultra Archive¦Horikoshi, Kohei¦4000668488¦Planeta de Agostini¦8,50€¦8,95€¦Libro¦9788413411033¦1334650.43¦Rústico¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
299¦Las hijas del Capitán¦Dueñas, María¦A000528785¦Booket¦12,30€¦12,95€¦Libro¦9788408213642¦1301171.86¦¦Biblioteca María Dueñas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
300¦Homenatge als caiguts¦Sánchez Piñol, Albert¦A000529019¦Rosa dels Vents¦16,05€¦16,90€¦Libro¦9788417627034¦1305493.05¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
301¦Si la luna nos viera tocaría nuestra can¦Calasanz, Paola (Dulcinea)¦4000671597¦Roca¦15,10€¦15,90€¦Libro¦9788417541125¦1286162.47¦¦Serie luna¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
302¦Muestra mi cabeza al pueblo¦¦¦¦18,95€¦19,95€¦Material complementario de texto¦9788494443442¦1156018.99¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
303¦Buldòzer, El¦Aavv¦A000500090¦Susaeta¦3,75€¦3,95€¦Libro¦9788467703023¦0885110.10¦¦Vehicles en acció¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 3 años¦2020-11-06
304¦Descobrir Catalunya Octubre 260¦Aavv¦A000500090¦Sàpiens¦4,70€¦4,95€¦Libro¦1313197.80¦1313197.80¦¦¦¦Inicio \ Libros¦2020-11-06
305¦Enganxa i pinta primeres paraules català¦Aavv¦A000500090¦Susaeta¦1,85€¦1,95€¦Libro¦9788467705805¦0885096.92¦¦¦¦Inicio \ Libros infantiles \ Libros para aprender¦2020-11-06
306¦Tus pasos en la escalera¦Muñoz Molina, Antonio¦A000050599¦Seix Barral¦18,90€¦19,90€¦Libro¦9788432235078¦1284062.48¦¦Biblioteca Breve¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
307¦Materials i diccionari per a la traducci¦Aavv¦A000500090¦Univ Autònoma Barcel¦15,20€¦16,00€¦Libro¦9788449026225¦0885173.85¦¦Materials¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
308¦Bola de Drac Sèrie Vermella 243¦Toriyama, Akira¦A000624068¦Planeta de Agostini¦2,80€¦2,95€¦Libro¦9788413410395¦1334654.40¦Rústico¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
309¦La vida a ratos¦Millás, Juan José¦A000507465¦Alfaguara¦18,90€¦19,90€¦Libro¦9788420434674¦1284261.13¦¦Hispánica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
310¦Bola de Drac. Sèrie vermella 242¦Toriyama, Akira¦A000624068¦Planeta de Agostini¦2,80€¦2,95€¦Libro¦ 9788413410388¦1331888.42¦¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
311¦Records del futur¦Hustvedt, Siri¦A000093338¦Edicions 62¦19,95€¦21,00€¦Libro¦9788429777727¦1290653.49¦¦Balancí¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
312¦Pintem! Primeres paraules català/anglès¦Aavv¦A000500090¦Susaeta¦1,38€¦1,45€¦Libro¦9788467705812¦0885094.33¦¦¦¦Inicio \ Libros infantiles \ Libros de manualidades y entretenimiento \ Manualidades y entretenimientos¦2020-11-06
313¦Tu busques amor i jo cobertura¦Oro, Bruno¦4000683606¦Rosa dels Vents¦16,05€¦16,90€¦Libro¦9788417444303¦1274220.84¦¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
314¦Llevaneu, El¦Aavv¦A000500090¦Susaeta¦3,75€¦3,95€¦Libro¦9788467703030¦0885111.39¦¦Vehicles en acció¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 3 años¦2020-11-06
315¦La casa alemanya¦Hess, Annette¦4000685213¦Columna Edicions¦20,80€¦21,90€¦Libro¦9788466424912¦1285874.00¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
316¦Cuentos españoles de antaño¦Alfau, Felipe¦A000004555¦Siruela¦18,00€¦18,95€¦Libro¦9788498414165¦0885155.49¦¦¦¦Inicio \ Libros infantiles \ Libros para aprender¦2020-11-06
317¦Bola de Drac Super 5¦Toriyama, Akira¦A000624068¦Planeta de Agostini¦7,55€¦7,95€¦Libro¦9788413410487¦1325878.39¦¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
318¦Darwin's Game 1¦Aavv¦A000500090¦Ivrea¦13,30€¦14,00€¦Libro¦9788418271755¦1339994.94¦Rústico¦¦¦Inicio \ Libros \ Cómic¦2020-11-06
319¦Pega y colorea primeras palabra español/¦Aavv¦A000500090¦Susaeta¦1,85€¦1,95€¦Libro¦9788430522118¦0885097.22¦¦¦¦Inicio \ Libros infantiles \ Libros para aprender¦2020-11-06
320¦Pandemiah¦Mercrominah¦4000688441¦Planeta¦9,45€¦9,95€¦Libro¦9788413414911¦1338138.53¦Cartoné¦¦¦Inicio \ Libros \ Cómic¦2020-11-06
